Date,kdjd_9
2017-09-13,51.2662534303
2017-09-14,54.3807862623
2017-09-17,55.0129035278
2017-09-18,58.7858194723
2017-09-19,63.1759055799
2017-09-20,66.9758543581
2017-09-21,70.6664970413
2017-09-24,68.9392546064
2017-09-25,69.3122177864
2017-09-26,68.822103632
2017-09-27,71.3808274841
2017-09-28,73.3900412225
2017-10-01,72.5133190334
2017-10-02,69.0002942873
2017-10-03,63.0337210161
2017-10-04,55.589330284
2017-10-05,50.7599325521
2017-10-08,48.0720843277
2017-10-09,51.4753205772
2017-10-10,56.6900923615
2017-10-11,60.9107104529
2017-10-12,64.1054690087
2017-10-15,62.7417823033
2017-10-16,63.4648504019
2017-10-17,62.4201247124
2017-10-18,63.1325572642
2017-10-19,62.768673593
2017-10-22,63.6969574651
2017-10-23,65.8031447005
2017-10-24,68.8792651949
2017-10-25,71.0986963851
2017-10-26,74.5532204614
2017-10-30,74.4426799708
2017-10-31,76.4808970269
2017-11-01,77.7462970912
2017-11-02,77.673469716
2017-11-03,73.7193010232
2017-11-06,71.1591260881
2017-11-07,64.1368797305
2017-11-08,58.1920674782
2017-11-09,51.301930073
2017-11-10,43.9150937049
2017-11-13,40.38516954
2017-11-14,38.9028534249
2017-11-15,42.7280913554
2017-11-16,39.6806313961
2017-11-17,33.9172457035
2017-11-20,30.1389224581
2017-11-21,27.5897553299
2017-11-22,26.9737553743
2017-11-23,23.9671579501
2017-11-24,20.17906812
2017-11-27,18.5130541363
2017-11-28,19.6006013468
2017-11-29,19.2911526197
2017-11-30,22.7680902948
2017-12-01,30.9884651486
2017-12-04,38.6018575185
2017-12-05,43.1671802602
2017-12-06,45.5702470067
2017-12-07,44.8100400989
2017-12-08,47.8217961782
2017-12-11,52.2331107625
2017-12-12,56.7682326853
2017-12-13,60.8345295212
2017-12-14,63.813813022
2017-12-15,68.8033551259
2017-12-18,69.5987075495
2017-12-19,68.0628463493
2017-12-20,63.8304013009
2017-12-21,59.88561923
2017-12-22,57.8149329984
2017-12-25,60.7691592607
2017-12-26,65.3109722848
2017-12-27,67.0320535925
2017-12-28,67.7827409513
2017-12-29,68.1600864082
2018-01-01,67.8404064444
2018-01-02,67.6487362992
2018-01-03,62.0036969674
2018-01-04,53.9678097752
2018-01-05,45.5332725041
2018-01-08,37.3354505817
2018-01-09,31.6085913604
2018-01-10,28.6424073775
2018-01-11,24.8751394099
2018-01-12,22.0722953476
2018-01-15,21.4907952854
2018-01-16,24.1429708173
2018-01-17,29.2944045448
2018-01-18,34.912829998
2018-01-19,37.6723784517
2018-01-22,37.3694084934
2018-01-23,37.5415437582
2018-01-24,44.0778767916
2018-01-25,44.3323488838
2018-01-26,41.9379877088
2018-01-29,39.0227720922
2018-01-30,36.4475267785
2018-01-31,36.7754798515
2018-02-01,38.8524007272
2018-02-02,39.4764429055
2018-02-05,43.7815020455
2018-02-06,50.876306744
2018-02-07,56.2242844554
2018-02-08,61.9024167006
2018-02-09,67.1047620344
2018-02-12,71.9384321488
2018-02-13,76.1772847006
2018-02-14,79.6932302697
2018-02-15,74.7594242852
2018-02-16,67.596228303
2018-02-19,60.4106655404
2018-02-20,54.483311468
2018-02-21,51.8061595678
2018-02-22,52.7447096625
2018-02-23,53.225170764
2018-02-26,52.25558237
2018-02-27,50.353495211
2018-02-28,50.4528557348
2018-03-01,50.2589363487
2018-03-02,51.1048805086
2018-03-05,52.2306337125
2018-03-06,51.9632426036
2018-03-07,46.4052744329
2018-03-08,45.2589388403
2018-03-09,50.2859257317
2018-03-12,55.7371840126
2018-03-13,61.5108788161
2018-03-14,65.4352817423
