Date,mdi
2012-11-21,-1.16586593885
2012-11-22,-1.30257945448
2012-11-23,-1.42500123785
2012-11-26,0.288152013742
2012-11-27,0.0251609095636
2012-11-28,-0.258007713234
2012-11-29,-0.551334302477
2012-11-30,-0.734259889825
2012-12-03,-0.995562613713
2012-12-04,-0.746954251951
2012-12-05,-0.931351458758
2012-12-06,0.303708563161
2012-12-07,0.295391999616
2012-12-10,0.00530610858266
2012-12-11,0.119141394748
2012-12-12,-0.142219993447
2012-12-13,-0.221122838405
2012-12-14,-0.42685154824
2012-12-17,-0.645430784508
2012-12-18,-0.839228444264
2012-12-19,0.097079399874
2012-12-20,0.633548035716
2012-12-21,0.2943094105
2012-12-24,-0.0293667145997
2012-12-25,-0.304936771361
2012-12-26,1.44356711608
2012-12-27,1.58774476163
2012-12-28,1.16226069486
2012-12-31,0.805559970189
2013-01-01,0.542306852477
2013-01-02,0.773636215567
2013-01-03,0.853994196427
2013-01-04,0.557012780142
2013-01-07,0.925311547542
2013-01-08,1.15238893083
2013-01-09,0.767583115031
2013-01-10,0.884894484685
2013-01-11,0.504951555213
2013-01-14,0.398360390526
2013-01-15,0.118243503162
2013-01-16,-0.176994929847
2013-01-17,-0.432868238455
2013-01-18,-0.61776500028
2013-01-21,-0.665616385803
2013-01-22,-0.828192691582
2013-01-23,-0.0812947823364
2013-01-24,0.0472338608094
2013-01-25,-0.139276938945
2013-01-28,1.04675352917
2013-01-29,2.21187390782
2013-01-30,1.75149602101
2013-01-31,2.15067723362
2013-02-01,1.6503260211
2013-02-04,1.37307975984
2013-02-05,0.908895217993
2013-02-06,0.578218299243
2013-02-07,0.685140536643
2013-02-08,1.53326967869
2013-02-11,1.08723687696
2013-02-12,0.707786776635
2013-02-13,0.38367388616
2013-02-14,0.288820329328
2013-02-15,0.036505319176
2013-02-18,-0.213681710513
2013-02-19,0.0747487162878
2013-02-20,0.352299947548
2013-02-21,0.0352325117743
2013-02-22,-0.182202767476
2013-02-25,-0.239302387541
2013-02-26,-0.440450944125
2013-02-27,-0.634206390694
2013-02-28,-0.14694705645
2013-03-01,-0.342339428958
2013-03-04,0.433973306633
2013-03-05,1.17817448289
2013-03-06,0.831643163525
2013-03-07,0.500504262348
2013-03-08,1.07933376359
2013-03-11,1.81162679799
2013-03-12,1.31730248027
2013-03-13,0.970796246903
2013-03-14,0.650594869036
2013-03-15,0.334075183071
2013-03-18,-0.105219715851
2013-03-19,0.888227050581
2013-03-20,0.528903366539
2013-03-21,0.234069624698
2013-03-22,-0.13815576503
2013-03-25,0.629899193426
2013-03-26,0.297751860484
2013-03-27,0.000770422677863
2013-03-28,0.622762533932
