Date,pdi
2013-06-12,-0.307471236409
2013-06-13,-0.553720244222
2013-06-16,-0.0804889438256
2013-06-17,0.357984953835
2013-06-18,0.147152259727
2013-06-19,2.61043663543
2013-06-20,2.00417146838
2013-06-23,1.54330612388
2013-06-24,1.12529175457
2013-06-25,0.748147484647
2013-06-26,0.411640227624
2013-06-27,1.28685967602
2013-06-30,1.3010902192
2013-07-01,1.08481973163
2013-07-02,1.42319337961
2013-07-03,1.14689965203
2013-07-04,0.772672551235
2013-07-07,0.468500958696
2013-07-08,0.247120675195
2013-07-09,0.306388204707
2013-07-10,0.0830283300588
2013-07-11,-0.120285820657
2013-07-14,-0.328614160476
2013-07-15,-0.592609628687
2013-07-16,-0.533734597085
2013-07-17,-0.715298231903
2013-07-18,-0.856069031747
2013-07-21,-0.700669959179
2013-07-22,-0.839708040555
2013-07-23,-0.980051033553
2013-07-24,-0.544869810614
2013-07-25,-0.671834116592
2013-07-28,-0.404852682284
2013-07-29,-0.141191776098
2013-07-30,0.56481660094
2013-07-31,0.232723952375
2013-08-01,0.514415812808
2013-08-04,0.127708459099
2013-08-05,0.0520799814461
2013-08-06,-0.164185198651
2013-08-07,-0.385262509516
2013-08-08,-0.599793374566
2013-08-11,-0.755389647137
2013-08-12,0.213190878628
2013-08-13,0.256886958693
2013-08-14,1.34043851596
2013-08-15,1.43248021339
2013-08-18,2.55239258321
