Date,macds
2016-05-10,-0.008091099263188694
2016-05-11,-0.008493133337181323
2016-05-12,-0.008958913675485845
2016-05-15,-0.009376081731691887
2016-05-16,-0.009757130529546902
2016-05-17,-0.010007259557768329
2016-05-18,-0.010188134651275
2016-05-19,-0.010209346852819295
2016-05-22,-0.010071004586493482
2016-05-23,-0.00980151106973974
2016-05-24,-0.0095342654069983
2016-05-25,-0.00937369676919008
2016-05-26,-0.009252653063021804
2016-05-29,-0.009145500430083948
2016-05-30,-0.009018409461569671
2016-05-31,-0.008735251576886168
2016-06-01,-0.008323106747072878
2016-06-02,-0.007850316480058298
2016-06-05,-0.00726234299807145
2016-06-06,-0.00673284852000543
2016-06-07,-0.006171976835224271
2016-06-08,-0.005590340113561252
2016-06-09,-0.005121751641111201
2016-06-12,-0.004761304597171192
2016-06-13,-0.004408205405661311
2016-06-14,-0.004081257178065603
2016-06-15,-0.003599321069291645
2016-06-16,-0.003086616965323375
2016-06-19,-0.002565774693258259
2016-06-20,-0.0020593087205380855
2016-06-21,-0.0015937131545914268
2016-06-22,-0.0010365833361659473
2016-06-23,-0.00038445290932095135
2016-06-26,0.0003047615526402823
2016-06-27,0.0008795473319330959
2016-06-28,0.001395243634326745
2016-06-29,0.001877162467235214
2016-06-30,0.0022929089930608967
2016-07-03,0.002615223123365598
2016-07-04,0.0029402304573429763
2016-07-05,0.0032302320519953234
2016-07-06,0.0035766396932724208
2016-07-07,0.003925070462479243
2016-07-10,0.0044405266038260935
2016-07-11,0.005073466413511868
2016-07-12,0.005797569589025403
2016-07-13,0.006407423153090055
2016-07-14,0.006857229541599102
2016-07-17,0.007175186927817298
2016-07-18,0.007347902872574965
2016-07-19,0.007346043852082168
2016-07-20,0.00719190585307167
2016-07-21,0.00701545799430461
2016-07-24,0.00682762012146185
2016-07-25,0.006731174606643233
2016-07-26,0.006710236717330747
2016-07-27,0.006678522604089045
2016-07-28,0.0066338020872460405
2016-07-31,0.006612746547747263
2016-08-01,0.006545889070084173
2016-08-02,0.006567900652069991
2016-08-03,0.00656551297335088
2016-08-04,0.006571044626696365
2016-08-07,0.006707469826854644
2016-08-08,0.006975818618905868
2016-08-09,0.007258437831320566
2016-08-10,0.007550232396175377
2016-08-11,0.00768616990013721
2016-08-14,0.00758696113803217
2016-08-15,0.007331386831133944
2016-08-16,0.006945967048245735
2016-08-17,0.006384841697405271
2016-08-18,0.005674683891146113
2016-08-21,0.004891883396368833
2016-08-22,0.0041977319925112725
